trade_date,ts_code,close,pct_change,vol
2022-10-31,881168.TI,2084.495,0.0,14188585.0
2022-11-29,881168.TI,2274.803,0.0,14854260.0
2022-11-30,881168.TI,2271.322,0.0,12014082.5
2022-12-29,881168.TI,2169.6,0.0,8056931.7
2022-12-30,881168.TI,2167.046,0.0,7330158.0
2023-01-30,881168.TI,2406.339,0.0,21305430.0
2023-01-31,881168.TI,2429.144,0.0,15443921.0
2023-02-28,881168.TI,2454.381,0.0,10691095.4
2023-03-31,881168.TI,2357.576,0.0,10749051.7
2023-04-27,881168.TI,2241.99,0.0,12112004.7
2023-04-28,881168.TI,2270.127,0.0,12759869.5
2023-05-30,881168.TI,2165.255,0.0,9882826.3
2023-05-31,881168.TI,2154.111,0.0,8799823.7
2023-06-30,881168.TI,2220.516,0.0,10392565.6
2023-07-31,881168.TI,2375.272,0.0,16328799.0
2023-08-30,881168.TI,2269.141,0.0,12710414.5
2023-08-31,881168.TI,2248.789,0.0,10529646.1
2023-09-28,881168.TI,2258.112,0.0,8690530.4
2023-10-30,881168.TI,2238.224,0.0,13004417.2
2023-10-31,881168.TI,2235.555,0.0,9443921.4
2023-11-29,881168.TI,2316.747,0.0,11872077.7
2023-11-30,881168.TI,2290.568,0.0,10994746.8
2023-12-29,881168.TI,2332.907,0.0,12975792.1
2024-01-31,881168.TI,1973.867,0.0,12835349.1
2024-02-28,881168.TI,1998.377,0.0,18376933.0
2024-02-29,881168.TI,2057.597,0.0,15322051.0
2024-03-28,881168.TI,2274.45,0.0,22254182.0
2024-03-29,881168.TI,2347.401,0.0,26332988.0
2024-04-29,881168.TI,2428.071,0.0,30973679.0
2024-04-30,881168.TI,2402.26,0.0,29360079.0
2024-05-30,881168.TI,2460.106,0.0,35241903.0
2024-05-31,881168.TI,2442.035,0.0,23447500.0
2024-06-27,881168.TI,2153.211,0.0,13338281.4
2024-06-28,881168.TI,2197.241,0.0,16905576.0
2024-07-30,881168.TI,2049.135,0.0,12840724.8
2024-07-31,881168.TI,2131.343,0.0,18660429.0
2024-08-29,881168.TI,2049.172,0.0,14140191.0
2024-08-30,881168.TI,2078.123,0.0,20213076.0
2024-09-27,881168.TI,2300.466,0.0,25912427.0
2024-09-30,881168.TI,2516.129,0.0,51050289.0
2024-10-31,881168.TI,2535.129,0.0,27648342.0
2024-11-28,881168.TI,2557.345,0.0,20226776.0
2024-11-29,881168.TI,2584.757,0.0,22321802.0
2024-12-31,881168.TI,2461.506,0.0,19640998.0
2025-02-27,881168.TI,2674.621,0.0,26370777.0
2025-02-28,881168.TI,2627.03,0.0,24312056.0
2025-03-28,881168.TI,2852.279,0.0,30389809.0
2025-03-31,881168.TI,2802.6,0.0,26150540.0
2025-04-29,881168.TI,2662.671,0.0,16269297.0
2025-04-30,881168.TI,2659.323,0.0,17655449.0
2025-05-29,881168.TI,2755.058,0.0,13786507.0
2025-05-30,881168.TI,2717.578,0.0,12302041.2
2025-06-27,881168.TI,2983.006,0.0,37404329.0
2025-06-30,881168.TI,2980.716,0.0,29623726.0
2025-07-30,881168.TI,3144.582,0.0,23884591.0
2025-07-31,881168.TI,3067.357,0.0,30986899.0
2025-08-28,881168.TI,3440.272,0.0,39382028.0
2025-08-29,881168.TI,3475.416,0.0,48783659.0
2025-09-29,881168.TI,3689.845,0.0,49474662.0
2025-09-30,881168.TI,3787.918,0.0,55889062.0
2025-10-30,881168.TI,4047.823,0.0,59592480.0
2025-10-31,881168.TI,4022.347,0.0,46146035.0
2025-11-26,881168.TI,3859.482,0.0,25401421.0
2025-11-27,881168.TI,3858.939,0.0,25624866.0
2025-11-28,881168.TI,3912.525,0.0,25292945.0
2025-12-30,881168.TI,4315.275,0.0,43636223.0
2025-12-31,881168.TI,4339.592,0.0,46178252.0
2026-01-29,881168.TI,5648.152,0.0,120379034.0
2026-01-30,881168.TI,5258.388,0.0,81776375.0
2026-02-26,881168.TI,5144.567,0.0,45851302.0
2026-02-27,881168.TI,5285.911,0.0,52385520.0
2026-03-30,881168.TI,4527.36,0.0,42601602.0
2026-03-31,881168.TI,4451.917,0.0,41433985.0
2026-04-22,881168.TI,4938.668,0.0,36413121.0
2026-04-23,881168.TI,4804.489,0.0,37777747.0
2026-04-24,881168.TI,4856.527,1.0831,33699360.0
2026-04-29,881168.TI,4865.61,2.2487,33322025.0
2026-04-30,881168.TI,4825.042,-0.8338,31498901.0
2026-05-06,881168.TI,4948.259,2.5537,42411824.0
2026-05-07,881168.TI,4989.646,0.8364,45630584.0
2026-05-08,881168.TI,5011.622,0.4404,41349366.0
