ts_code,trade_date,is_bull,ma_cv_10,atr_pct,vol_ratio,pct_chg,turnover_rate,total_mv,pe_ttm,pb,ret_5,ret_10,ret_20,mv_bin,pct_bin,vr_bin
600369.SH,2023-07-31,1,0.015403689314135577,0.023357444243520195,7.727698531873216,9.9768,6.6265,3149781.72,47.4826,1.2493,0.08649789029535859,-0.05485232067510548,-0.06118143459915615,大盘,>7%,>5
600369.SH,2024-04-26,1,0.01918335117728608,0.022900763358778588,2.754625352084289,5.3619,1.5989,2611527.88,43.3643,1.0278,-0.0025445292620865922,-0.0050890585241730735,-0.025445292620865145,大盘,5-7%,2-3
600369.SH,2024-05-17,1,0.014055780559330633,0.023456790123456767,2.1428049342126427,3.8462,1.5729,2691269.19,44.3947,1.0503,-0.05679012345679013,-0.0493827160493826,-0.07407407407407407,大盘,3-5%,2-3
600369.SH,2024-07-31,0,0.017288613352800103,0.01944747364594693,3.367125037100816,4.8,1.406,2611527.88,43.0793,1.0285,-0.03053435114503822,-0.03307888040712481,-0.06106870229007644,大盘,3-5%,3-5
600369.SH,2024-08-30,0,0.010378011919882139,0.019428571428571427,1.8330992427307458,2.1798,0.6635,2491915.92,41.1062,0.9814,-0.04800000000000004,-0.04266666666666674,0.42933333333333334,大盘,2-3%,1.5-2
600369.SH,2024-09-24,1,0.014793659868284948,0.02193475815523061,2.4421473653682595,5.5402,1.2407,2531786.57,52.6812,0.9913,0.4068241469816274,0.17060367454068248,0.22572178477690286,大盘,5-7%,2-3
600369.SH,2025-02-27,1,0.018263691653845116,0.02183803457688806,3.250442750795451,3.5165,2.5556,3129846.39,60.7685,1.2275,-0.03821656050955413,-0.057324840764331086,-0.059447983014862094,大盘,3-5%,3-5
600369.SH,2025-06-24,1,0.005167092062612401,0.017356475300400534,1.707445656994208,2.148,0.7705,2844106.7,39.7549,1.0953,0.01635514018691575,0.03504672897196248,0.0747663551401867,大盘,2-3%,1.5-2
600369.SH,2025-06-25,1,0.005266606992137611,0.01866151866151866,3.4851234140524907,3.7383,1.8336,2950428.45,41.2411,1.1363,-0.020270270270270396,0.0,0.03378378378378377,大盘,3-5%,3-5
600369.SH,2025-07-11,1,0.01897462632171915,0.02049689440993788,2.356094286620078,2.2222,1.7677,3056750.19,42.7273,1.1772,-0.02391304347826073,0.019565217391304568,-0.006521739130434634,大盘,2-3%,2-3
600369.SH,2025-09-29,1,0.014523848207112278,0.024451689389448743,1.578543257429284,3.6559,1.1304,3202942.59,40.9429,1.2444,-0.020746887966805128,-0.014522821576763545,-0.018672199170124415,大盘,3-5%,1.5-2
600369.SH,2026-01-06,1,0.015194225566203687,0.01674347158218128,2.267334297354644,2.4229,1.2139,3089975.74,33.5094,1.1977,-0.010752688172043112,-0.021505376344086113,-0.03440860215053765,大盘,2-3%,2-3
600370.SH,2021-07-09,0,0.017623500931225163,0.02092811646951774,2.0002546856315586,2.2801,0.654,1148350.25,16.3482,2.0764,-0.015923566878981,-0.015923566878981,-0.06687898089171973,中大,2-3%,2-3
600370.SH,2021-09-01,0,0.013311805263112476,0.015925058548009373,3.284581987895274,2.6936,1.5536,1188383.6,14.1835,1.901,0.04590163934426239,0.20000000000000018,0.1081967213114754,中大,2-3%,3-5
600370.SH,2021-09-07,0,0.010790563941056971,0.018140589569161005,2.3857507695876907,2.6059,1.3112,1227346.99,14.6486,1.9633,0.14603174603174596,0.12380952380952381,-0.015873015873015817,中大,2-3%,2-3
600370.SH,2021-09-09,0,0.0123632636325791,0.022995522995523005,4.74217627040353,10.0313,3.3579,1367615.22,16.3227,2.1877,0.07122507122507127,0.019943019943019946,-0.12820512820512808,中大,>7%,3-5
600370.SH,2022-11-16,0,0.014945082435565731,0.021088435374149613,4.368005967536018,3.6184,4.0839,1227346.99,12.7806,1.8309,-0.01904761904761909,0.009523809523809712,0.022222222222222365,中大,3-5%,3-5
600370.SH,2022-11-24,0,0.011427685696506665,0.023659305993690847,1.8280677557865204,2.589,2.0914,1235139.67,12.8618,1.8426,0.009463722397476504,0.028391167192429068,-0.028391167192428957,中大,2-3%,1.5-2
600370.SH,2023-03-20,0,0.0092165822749832,0.017972350230414772,1.767039496908829,2.3102,1.6757,1207865.29,12.5778,1.8019,0.016129032258064502,-0.03870967741935483,-0.048387096774193505,中大,2-3%,1.5-2
600370.SH,2023-03-28,0,0.009124807233535532,0.01996450754214732,1.9777684575720338,2.2222,2.0685,1254621.37,13.0647,1.8716,-0.08695652173913049,-0.08385093167701863,-0.08695652173913049,中大,2-3%,1.5-2
600370.SH,2023-11-17,0,0.013306246357662959,0.020369364475828367,2.5873728852300495,3.1373,0.5303,1024738.46,121.5057,1.6552,-0.019011406844106404,-0.03041825095057038,-0.06844106463878319,中大,3-5%,2-3
600371.SH,2021-12-09,1,0.016580520755841426,0.023497011602015696,5.206249058440687,10.0181,13.2564,356652.58,95.7344,6.908,0.040196882690730185,0.2485643970467597,0.06070549630844946,小盘,>7%,>5
600371.SH,2023-07-07,0,0.012345567132515636,0.014980824544582943,4.427098416376695,2.6701,3.2278,348752.97,53.932,6.3521,0.004194630872483174,0.015100671140939603,0.005033557046979942,小盘,2-3%,3-5
600371.SH,2023-07-21,0,0.008246837305085814,0.01906729634002364,2.1287786189310522,2.0236,2.2859,354019.38,54.7464,6.448,-0.023966942148760273,-0.009917355371900749,-0.037190082644628086,小盘,2-3%,2-3
600371.SH,2023-07-31,1,0.007360113809428484,0.01983800915600422,2.2798942622112186,3.0483,3.0575,356067.42,55.0631,6.4853,0.004930156121610629,-0.04026294165981925,-0.09367296631059985,小盘,3-5%,2-3
600371.SH,2023-08-07,1,0.007433925078088904,0.019448662539422974,2.694084462814524,2.0868,3.9575,357822.89,55.3346,6.5173,-0.04497138184791505,-0.08585445625511046,-0.06704824202780046,小盘,2-3%,2-3
600371.SH,2026-01-30,1,0.009497851829058376,0.022629459947244215,6.673467390628749,10.0535,20.9156,301062.76,148.9693,5.4809,-0.09815354713313895,-0.1282798833819241,-0.058309037900874605,小盘,>7%,>5
600372.SH,2020-07-06,1,0.004590268464634094,0.01860579283259697,3.401556254692493,6.9853,1.528,2560110.53,38.3044,3.4287,0.12508591065292096,0.2405498281786942,0.30584192439862545,大盘,5-7%,3-5
600372.SH,2020-07-07,1,0.005664918489017084,0.02085330776605945,3.24096437579248,2.4055,1.686,2621693.95,39.2258,3.5111,0.10335570469798672,0.16778523489932873,0.22281879194630871,大盘,2-3%,3-5
600372.SH,2021-06-16,0,0.014296105888317848,0.024496193461710725,2.013341261059874,2.7706,1.4838,3075501.75,44.2317,2.862,0.057680250783699094,0.037617554858934366,-0.02946708463949832,大盘,2-3%,2-3
600372.SH,2022-09-13,0,0.016403500023668416,0.022210105416212288,3.111880651202528,4.3548,2.3037,3788941.03,40.5764,3.2633,-0.0269720101781169,-0.036641221374045796,-0.010178117048346036,大盘,3-5%,3-5
600372.SH,2023-03-17,0,0.015186556847849577,0.024221177595410717,1.7000549913265557,2.1071,1.6113,3438613.31,39.4376,2.8572,0.009481316229782655,-0.02286670384829892,-0.02788622420524256,大盘,2-3%,1.5-2
600372.SH,2023-07-18,0,0.00885975816831772,0.015482279868469112,2.9715011694069493,3.9203,1.8693,7014601.91,79.5838,1.1492,-0.02493606138107418,-0.025575447570332477,-0.04347826086956519,大盘,3-5%,2-3
600372.SH,2023-08-29,0,0.007423470537049584,0.024424879295654654,1.9407515780206546,3.2148,0.8903,7301895.01,53.0532,2.0705,0.005964214711729587,-0.004638833664678654,-0.055666003976143186,大盘,3-5%,1.5-2
600372.SH,2024-03-18,1,0.01597728244532394,0.023692810457516332,1.523017291371458,2.6846,0.9336,5922809.47,31.3971,1.6414,-0.06617647058823528,-0.026960784313725505,-0.0710784313725491,大盘,2-3%,1.5-2
600372.SH,2024-07-26,0,0.011787834452434537,0.020187578634336047,2.24933310436417,3.0528,1.0578,6043781.89,28.3777,1.6856,0.015212169735788539,-0.004003202562049668,-0.055244195356285,大盘,3-5%,2-3
600372.SH,2025-06-25,1,0.006171984255941478,0.01559442270058711,2.08235568416525,2.0087,0.8642,5651831.26,82.2116,1.5244,0.020547945205479534,0.017979452054794676,0.03510273972602751,大盘,2-3%,2-3
600372.SH,2025-06-30,1,0.007762366832068819,0.01670220326936747,2.355394408643634,2.2034,1.2054,5835709.33,84.8863,1.574,-0.01243781094527363,-0.013266998341625258,0.026533996683250516,大盘,2-3%,2-3
600372.SH,2025-07-17,1,0.017800788403740893,0.013602638087386635,1.7875821041933784,2.1904,1.1343,5869581.61,85.379,1.5832,0.018136850783182057,0.03462489694971138,0.012366034624896827,大盘,2-3%,1.5-2
600372.SH,2025-07-30,1,0.019849516909895296,0.017913297394429466,3.2180600801454857,2.2508,2.3394,6155076.51,89.5318,1.6602,0.003930817610062753,-0.022012578616352307,-0.027515723270440384,大盘,2-3%,3-5
600372.SH,2025-08-29,1,0.01846668920458838,0.01755165518773604,1.909116645236686,2.6337,1.7451,6222821.06,90.5172,1.6785,-0.06920684292379464,-0.041213063763608004,-0.048989113530326533,大盘,2-3%,1.5-2
600372.SH,2025-09-30,1,0.009179654472157888,0.02010875722215928,1.6681044610628204,2.0227,1.1912,6101848.65,78.2893,1.6073,0.003965107057890549,-0.04361617763679615,-0.04361617763679615,大盘,2-3%,1.5-2
600372.SH,2025-11-24,0,0.003324879910892001,0.016850701633310337,1.551754123502367,3.1561,1.0119,6009909.61,72.6259,1.5682,-0.006441223832528209,0.01690821256038655,0.04347826086956519,大盘,3-5%,1.5-2
600373.SH,2021-03-24,0,0.008683214574289385,0.024513141767669888,1.6913497549281569,2.0428,1.1799,1421461.84,8.2753,0.9723,0.007626310772163913,0.01715919923736897,0.12297426120114396,中大,2-3%,1.5-2
600373.SH,2021-03-31,0,0.015904808421528395,0.022367887552371943,1.872770330559683,2.6214,1.3346,1432302.35,7.9325,0.9449,0.009460737937559083,0.04824976348155152,0.074739829706717,中大,2-3%,1.5-2
600373.SH,2021-09-02,0,0.011679732206194003,0.01948051948051948,1.7855552134054549,2.7645,1.0318,1460758.68,6.889,0.9371,0.05287569573283868,0.02782931354359941,-0.013914656771799483,中大,2-3%,1.5-2
600373.SH,2021-09-06,0,0.012986250762261306,0.020454842504247814,2.0278657472303365,2.2451,1.2423,1481084.64,6.9849,0.9502,0.04574565416285448,0.007319304666056681,-0.03202195791399809,中大,2-3%,2-3
600373.SH,2021-09-08,0,0.017043561494100877,0.022388059701492526,1.842544707533598,2.7051,1.22,1543417.57,7.2789,0.9901,-0.015803336259877065,-0.03248463564530302,-0.0895522388059703,中大,2-3%,1.5-2
600373.SH,2022-11-18,0,0.015377881116494001,0.020985958485958488,3.1881691003677197,2.1834,1.9171,1268339.64,8.2035,0.7565,0.00427350427350448,0.033119658119658224,0.014957264957265126,中大,2-3%,3-5
600373.SH,2022-11-22,0,0.015471657460988785,0.02406417112299467,1.6011840700453615,2.2976,1.0195,1266984.57,8.1947,0.7557,0.027807486631016065,0.044919786096256686,-0.018181818181818188,中大,2-3%,1.5-2
600373.SH,2025-08-18,1,0.01090950843661307,0.012564872985523065,3.161558060552939,2.9528,3.2907,1430410.35,21.8121,0.8188,0.0019120458891013214,-0.02198852772466542,-0.02294455066921608,中大,2-3%,3-5
600373.SH,2025-10-09,1,0.004359812286557486,0.019286403085824487,2.1930170250149974,2.0669,2.3369,1418102.8,33.6077,0.8065,-0.004821600771455992,0.002892960462873795,0.10028929604628756,中大,2-3%,2-3
600373.SH,2025-10-31,1,0.004036256913454854,0.013005780346820825,1.5197329934075199,2.0649,1.4201,1419470.31,34.139,0.814,0.12620423892100185,0.07899807321772623,0.018304431599229343,中大,2-3%,1.5-2
600373.SH,2025-11-03,1,0.004106066444142807,0.01598856102950735,4.046243873200588,5.8767,4.5442,1502888.12,36.1452,0.8618,0.0573248407643312,0.032757051865332176,-0.03821656050955413,中大,5-7%,3-5
600373.SH,2025-11-07,1,0.011360224528198425,0.021019186117560797,1.8312481333338406,2.454,2.5766,1598613.48,38.4475,0.9167,-0.041916167664670656,-0.09666381522668943,-0.12574850299401186,中大,2-3%,1.5-2
600376.SH,2020-04-29,0,0.015910282587523285,0.01889859784596627,1.9698946395815922,5.2395,0.5117,1813434.36,4.7579,0.7549,-0.085348506401138,-0.10953058321479381,-0.11806543385490753,中大,5-7%,1.5-2
600376.SH,2020-09-08,1,0.01823160737726729,0.023234577922077934,2.4763847941919623,3.3774,0.7229,1816013.93,9.2013,0.731,-0.02840909090909094,0.005681818181818121,-0.04403409090909083,中大,3-5%,2-3
600376.SH,2021-04-16,0,0.00644430912204334,0.013370272223560582,1.7788931448256233,2.2414,0.3151,1529682.18,8.7066,0.6135,0.04384485666104565,-0.05733558178752107,-0.053962900505902134,中大,2-3%,1.5-2
600376.SH,2021-04-19,0,0.006661329723257304,0.01853600944510036,6.413848664776594,2.0236,1.567,1560636.97,4.9708,0.5868,0.006611570247933907,-0.09256198347107436,-0.0694214876033058,中大,2-3%,>5
600376.SH,2021-04-20,0,0.0073961079440569176,0.019533055940822937,2.841205783558386,2.1488,0.7789,1594171.31,5.0776,0.5994,-0.006472491909385147,-0.11488673139158578,-0.09061488673139151,中大,2-3%,2-3
600376.SH,2021-04-21,0,0.008899064497406935,0.02060221870047545,2.325664499945782,2.1036,0.6974,1627705.66,5.1844,0.6121,-0.009508716323296307,-0.13629160063391432,-0.10459587955625982,中大,2-3%,2-3
600377.SH,2020-07-06,1,0.007252741083880748,0.01687560270009643,2.1107706573095397,2.775,0.2918,5224144.15,16.677,1.8769,-0.01060752169720347,-0.022179363548698094,-0.04725168756026987,大盘,2-3%,2-3
600377.SH,2021-02-19,1,0.01786893711347432,0.022455548743102415,2.360264007396761,3.2115,0.4207,4695180.67,18.5134,1.6988,-0.0021459227467810482,-0.016094420600858417,0.02467811158798283,大盘,3-5%,2-3
600377.SH,2021-06-08,1,0.009816562009728021,0.018719211822660113,1.745263736728758,2.0101,0.2814,5113313.71,14.0432,1.7042,-0.0009852216748768017,-0.01379310344827589,-0.040394088669950756,大盘,2-3%,1.5-2
600377.SH,2021-06-11,1,0.0071591984098454044,0.018293534422566673,1.889226569476119,2.0958,0.3372,5153615.69,14.1539,1.7177,-0.04105571847507328,-0.05180840664711639,-0.07135874877810366,大盘,2-3%,1.5-2
600377.SH,2021-12-09,1,0.009710278588000495,0.013408376096672758,2.0733639942137354,2.0095,0.3142,4347576.09,9.978,1.4499,-0.01274623406720754,-0.0034762456546930665,0.025492468134414636,大盘,2-3%,2-3
600377.SH,2022-02-08,0,0.013498383704505268,0.01725181598062955,2.570125929891374,3.5088,0.4773,4755633.64,10.9145,1.586,-0.040254237288135486,-0.03177966101694907,-0.06991525423728817,大盘,3-5%,2-3
600377.SH,2022-02-10,0,0.016390389650689417,0.019678533874117478,1.6275894323257922,3.1453,0.3258,4790897.87,10.9955,1.5978,-0.030494216614090353,-0.06414300736067291,-0.09463722397476348,大盘,3-5%,1.5-2
600377.SH,2022-11-01,0,0.015413425361398808,0.017810518463259987,2.1837394368235294,2.681,0.2152,3858914.58,11.027,1.2305,0.009138381201044377,0.009138381201044377,0.03394255874673635,大盘,2-3%,2-3
600377.SH,2022-11-24,0,0.013334613055175717,0.013961448387677912,2.0054191983504417,2.1907,0.2278,3994933.76,11.4156,1.2738,0.01513240857503173,0.049180327868852514,0.02522068095838592,大盘,2-3%,2-3
600377.SH,2022-12-05,1,0.018892408478191992,0.015238095238095266,1.6215577206451355,2.7397,0.1898,4156141.68,11.8763,1.3253,-0.012121212121212088,-0.0060606060606061,0.013333333333333197,大盘,2-3%,1.5-2
600377.SH,2023-02-06,1,0.018254472191657222,0.01629517055048968,2.595762064745755,2.6699,0.3277,4261934.38,12.1786,1.359,-0.0378250591016549,-0.03664302600472824,0.033096926713947816,大盘,2-3%,2-3
600377.SH,2023-03-03,1,0.006141756507136047,0.012422360248447159,3.091613154596909,3.1877,0.4746,4402991.31,12.5817,1.404,-0.016018306636155666,-0.0011441647597253413,-0.04462242562929064,大盘,3-5%,3-5
600377.SH,2023-04-19,1,0.009065686238515452,0.015426643098184156,1.723380087747948,2.0666,0.2806,4478557.52,12.0258,1.4021,-0.012373453318335392,0.20247469066366697,0.06974128233970744,大盘,2-3%,1.5-2
600377.SH,2023-05-04,0,0.017303532010940294,0.02009402487109495,3.0435333763743704,5.8427,0.5698,4745558.14,11.4189,1.4337,0.04670912951167727,0.03609341825902335,0.014861995753715496,大盘,5-7%,3-5
600377.SH,2023-05-05,0,0.019171558109020066,0.021604938271604947,2.249434756775572,3.1847,0.4481,4896690.57,11.7825,1.4793,0.016460905349794164,-0.01954732510288082,-0.030864197530864224,大盘,3-5%,2-3
600377.SH,2023-08-15,0,0.016744829680648082,0.0161599763872491,1.8844942245776246,3.9742,0.3636,4876539.58,11.7341,1.5842,0.017561983471074294,-0.004132231404958553,-0.0010330578512396382,大盘,3-5%,1.5-2
600377.SH,2024-01-03,0,0.01365806435595921,0.01855546687948922,1.5028558349905636,2.7751,0.3252,5410540.81,11.631,1.5998,0.038175046554934866,0.04469273743016755,0.059590316573556956,大盘,2-3%,1.5-2
600377.SH,2024-06-18,0,0.006033946458474789,0.022438909774436088,1.596640184572014,3.5775,0.3376,6125900.96,13.8187,1.7058,0.04029605263157898,0.08141447368421062,0.06332236842105265,大盘,3-5%,1.5-2
600377.SH,2025-02-17,1,0.015475145280742505,0.02270286104872569,1.509162212907241,2.3793,0.3333,7370224.59,16.3921,2.0026,0.0,0.045796308954203724,-0.028708133971291905,大盘,2-3%,1.5-2
600377.SH,2025-03-28,1,0.014101521245969079,0.019441244239631335,1.703527388696517,3.1185,0.4662,7496168.28,15.1539,1.9422,0.030913978494623517,0.032258064516129004,0.06384408602150526,大盘,3-5%,1.5-2
600377.SH,2026-04-21,1,0.01561482666346147,0.014831514000949227,1.5327457512968332,2.1204,0.4097,6065447.99,13.2033,1.4636,0.011627906976744207,0.013289036544850585,,大盘,2-3%,1.5-2
600379.SH,2023-02-14,1,0.01572917512920092,0.023827493261455536,3.3152374738848684,4.5777,7.3534,437517.07,75.8047,6.9241,-0.09056603773584904,-0.0981132075471699,-0.1584905660377358,小盘,3-5%,3-5
600379.SH,2023-12-14,0,0.006917466305058214,0.022132796780684066,2.542623880241815,2.3687,2.2458,328220.35,44.2885,4.7569,-0.012072434607645843,0.004024144869215318,0.01307847082494984,小盘,2-3%,2-3
600379.SH,2025-02-26,1,0.015806921335361733,0.02138402138402135,1.732524763615096,2.6681,1.9606,317653.9,38.1881,4.4231,-0.004158004158004047,0.03846153846153855,0.047817047817047875,小盘,2-3%,1.5-2
600379.SH,2025-05-21,1,0.011175791758168777,0.019947333772218547,2.9782740672404255,10.0406,3.1258,358268.69,38.5391,4.651,-0.012903225806451535,-0.041474654377880116,0.010138248847926468,小盘,>7%,2-3
600379.SH,2025-05-22,1,0.013098769999286502,0.022672888250777682,4.083862042754539,10.0461,5.1911,394260.66,42.4108,5.1182,-0.11892797319933002,-0.11976549413735338,-0.12144053601340032,小盘,>7%,3-5
600379.SH,2026-01-12,1,0.019108118606021816,0.024134372850263687,1.7189162195035455,2.4671,2.4679,411431.14,58.1199,5.3823,0.05939004815409299,0.04895666131621179,0.043338683788122,小盘,2-3%,1.5-2
600380.SH,2021-12-07,1,0.008639029920725136,0.024638912489379758,1.7312528437561192,2.9746,1.0754,2243883.3,18.6734,1.9833,0.024638912489379772,0.02039082412914195,0.11639762107051843,中大,2-3%,1.5-2
600380.SH,2021-12-09,1,0.008605246491079204,0.024829371616851004,1.8775382073432605,3.4072,1.2374,2314421.69,19.2605,2.0456,-0.01565074135090616,-0.01565074135090616,0.10708401976935744,大盘,3-5%,1.5-2
600380.SH,2021-12-22,1,0.009333160915983383,0.023033969288040933,1.843122900893278,2.2481,1.3543,2341111.89,19.4826,2.0692,0.017100977198697187,0.09934853420195444,0.01547231270358318,大盘,2-3%,1.5-2
600380.SH,2021-12-27,1,0.011692644497979365,0.02484227129337538,2.4669146389350125,3.5948,2.1259,2417369.61,20.1172,2.1366,0.059148264984227206,0.043375394321766514,-0.0725552050473186,大盘,3-5%,2-3
600380.SH,2023-02-02,1,0.013152670539103692,0.02103597796788936,2.187161013731719,2.6094,1.7515,2351681.84,16.259,1.8213,0.011484823625922846,-0.020508613617719496,0.06234618539786707,大盘,2-3%,2-3
600380.SH,2023-02-09,1,0.008482628273667688,0.023404008805468664,3.0940803770257688,4.9362,2.8913,2378690.49,16.4457,1.8422,-0.031630170316301776,0.01540957015409572,0.03406326034063256,大盘,3-5%,3-5
600380.SH,2024-05-06,1,0.013197409141093356,0.022499430394167266,1.5020949742484349,3.2099,1.0098,2340759.99,16.4862,1.6444,0.03429027113237648,0.02551834130781505,-0.014354066985645897,大盘,3-5%,1.5-2
600380.SH,2024-05-09,1,0.018246883052416105,0.023023791250959342,1.523170156469606,2.5984,1.0551,2432225.09,17.1304,1.7086,-0.01304681504221028,-0.036070606293169494,-0.03914044512663084,大盘,2-3%,1.5-2
600380.SH,2025-02-14,1,0.017806165018473864,0.01934651762682716,4.056238311790538,4.8693,3.0933,2179695.08,14.8209,1.5045,-0.0034393809114360296,-0.03353396388650043,-0.014617368873602765,中大,3-5%,3-5
600380.SH,2025-04-01,0,0.008180174487997858,0.017346938775510218,2.3116306140967313,2.7634,2.0599,2177049.52,14.8029,1.5564,-0.12605042016806722,-0.13361344537815123,-0.10924369747899165,中大,2-3%,2-3
600380.SH,2025-06-03,0,0.01091955341686603,0.01718769460704943,1.5614572776902658,2.87,1.2607,2098383.03,15.1775,1.4328,0.04097646033129898,-0.01482127288578905,-0.026155187445510042,中大,2-3%,1.5-2
600380.SH,2025-07-04,1,0.01617198424674127,0.01805743867866386,2.3354160688496544,3.9462,2.325,2120336.47,15.3363,1.4478,0.007765314926660993,0.05176876617773951,0.08455565142364119,中大,3-5%,2-3
600380.SH,2025-07-16,1,0.01878981772396763,0.02228571428571427,3.032560382633565,6.383,3.4917,2286816.73,16.5404,1.5615,-0.020000000000000018,0.01760000000000006,-0.0015999999999999348,大盘,5-7%,3-5
600382.SH,2020-05-29,1,0.004149234131907843,0.018662519440124415,2.3319957737325914,2.5518,1.1789,390218.8,10.3037,0.6386,0.0062208398133747345,-0.007776049766718529,0.017107309486780853,小盘,2-3%,2-3
600382.SH,2020-06-30,1,0.011934908925205923,0.015836609873307112,1.7467029017616067,2.8302,1.2311,396894.39,10.48,0.6495,-0.17889908256880738,-0.11162079510703371,-0.1758409785932722,小盘,2-3%,1.5-2
600382.SH,2023-01-31,1,0.016649156703902927,0.014480963228115857,1.6001608723983973,2.093,0.9663,346341.94,3.0828,0.9202,0.006833712984054774,0.056947608200455635,0.05922551252847397,小盘,2-3%,1.5-2
600382.SH,2023-02-14,1,0.015993694822111108,0.019396551724137956,1.5126762359655896,2.6549,0.922,366065.29,3.2584,0.9726,0.019396551724138122,0.0021551724137931494,-0.023706896551723977,小盘,2-3%,1.5-2
600382.SH,2023-04-18,1,0.00635612665950729,0.02080146833894159,1.709169283948154,2.1882,0.8691,368432.09,3.2795,0.9789,-0.057815845824411016,0.07494646680942174,0.10278372591006435,小盘,2-3%,1.5-2
600382.SH,2023-04-27,0,0.006329741216417957,0.02360774818401942,4.360053818804038,4.4248,3.07,372376.76,11.8279,0.9964,0.04237288135593231,0.0847457627118644,0.17372881355932202,小盘,3-5%,3-5
600382.SH,2024-04-03,1,0.012372038675865539,0.023972602739726068,1.5126696130631796,2.0979,0.8523,336912.12,17.3232,0.9452,0.0,-0.02511415525114158,-0.031963470319634646,小盘,2-3%,1.5-2
600382.SH,2026-01-07,1,0.006181969485089318,0.022606382978723423,1.8608835005019746,2.5921,2.8898,522194.88,24.0883,1.8377,0.05319148936170226,0.18617021276595747,0.1688829787234043,中小,2-3%,1.5-2
600382.SH,2026-01-12,1,0.00793495998401115,0.024518874907475948,1.7366797969300727,2.6596,3.0646,536083.04,24.7289,1.8865,0.09844559585492241,0.20854922279792754,0.1839378238341971,中小,2-3%,1.5-2
600386.SH,2025-07-22,1,0.01905843842161207,0.02106782106782107,2.676529215950627,3.125,3.8526,399168.0,208.5092,2.2663,-0.042424242424242364,-0.0444444444444444,-0.06666666666666665,小盘,3-5%,2-3
600387.SH,2023-03-07,1,0.012891339690241055,0.02251456825004415,6.791105345266782,10.068,14.9338,378728.87,29.3983,1.2121,-0.09394313967861556,-0.16069221260815825,-0.1582200247218789,小盘,>7%,>5
600387.SH,2023-03-13,0,0.010728395546436922,0.02362707535121329,1.8046245037347475,2.2193,5.7669,366557.11,28.4535,1.1732,-0.13793103448275867,-0.13665389527458494,-0.1507024265644955,小盘,2-3%,1.5-2
600388.SH,2020-07-02,1,0.0073537009752106895,0.015249683944374183,1.9930602602711323,2.2624,0.9173,966421.2,11.8675,1.7619,0.07300884955752207,0.09402654867256643,0.008849557522123908,中大,2-3%,1.5-2
600388.SH,2020-07-06,1,0.006572698667083887,0.015403201449713055,2.694654597346198,4.0704,1.4266,1011321.3,12.4188,1.8438,0.030655391120507414,0.026427061310782207,-0.014799154334038112,中大,3-5%,2-3
600388.SH,2020-07-09,1,0.010488569801409092,0.01833578792341678,1.673966818484286,2.2129,1.1024,1036978.5,12.7339,1.8906,0.019587628865979534,-0.040206185567010166,-0.04845360824742262,中大,2-3%,1.5-2
600388.SH,2020-07-13,1,0.01531529708202645,0.021172161172161176,1.6141664748819726,2.416,1.1414,1042323.75,12.7995,1.9003,-0.004102564102564044,-0.07794871794871794,-0.05230769230769228,中大,2-3%,1.5-2
600388.SH,2020-08-14,1,0.013710952541421706,0.02039748953974893,2.278741484879366,4.8246,1.75,1022011.8,12.5501,1.9388,0.10355648535564854,0.17573221757322166,0.04184100418410042,中大,3-5%,2-3
600388.SH,2020-08-17,1,0.01308975639427501,0.02251082251082249,2.81961132058636,3.5565,2.2896,1058359.5,12.9964,2.0078,0.06262626262626259,0.101010101010101,0.01414141414141401,中大,3-5%,2-3
600388.SH,2021-07-08,0,0.008712028956820815,0.018187830687830652,3.546188841552681,4.0964,1.4595,923670.77,11.902,1.5717,0.01967592592592582,0.03125,-0.006944444444444531,中小,3-5%,3-5
600388.SH,2021-07-13,0,0.008280996996962917,0.020362353695687035,2.4670993638748397,2.6498,1.2231,952535.48,12.274,1.6208,-0.013468013468013629,-0.05611672278338942,-0.023569023569023684,中大,2-3%,2-3
600388.SH,2021-08-18,0,0.006784005586228066,0.019313647246608168,1.58701778915739,2.7555,1.0371,956811.74,12.3291,1.6281,0.016759776536312998,0.022346368715083997,0.04469273743016755,中大,2-3%,1.5-2
600388.SH,2021-08-30,0,0.013758197828152754,0.02289175582127124,2.47221973090341,2.4831,2.0039,970709.56,10.7379,1.5811,0.03083700440528636,0.03524229074889873,-0.03854625550660784,中大,2-3%,2-3
600388.SH,2022-02-25,0,0.012539850376964054,0.02275872674150394,3.3740646224557818,5.9293,4.7183,993161.38,12.0658,1.5407,0.060279870828848336,0.06243272335844985,0.041980624327233595,中大,5-7%,3-5
600388.SH,2025-06-17,1,0.01767241597894179,0.01787188863984902,2.077621956351032,2.8887,0.9936,1538026.06,18.835,1.5349,-0.03385631709331127,-0.014037985136250986,-0.02146985962014858,中大,2-3%,2-3
600388.SH,2025-07-21,1,0.007617251282892211,0.014332514332514317,2.0693818236272694,2.005,1.1893,1550726.52,18.9906,1.5476,-0.013104013104013101,-0.018837018837018826,0.018837018837018826,中大,2-3%,2-3
600388.SH,2025-09-04,1,0.01662353478516932,0.023884989812089648,1.7445220823610599,3.4426,1.7831,1602798.42,18.979,1.558,0.030903328050713164,0.056259904912836944,0.20681458003169584,中大,3-5%,1.5-2
